2021p121507MSZ,3.694982256,18.28870544,200.0 - No noise- false detection
2013p599243WDFS,3.215470282,16.25166084,200.0 - Short waveform
2017p293870THZ,3.575580242,26.137252,50.0 - Missed
2016p875622THZ,3.013650109,82.38778913,50.0 - High noise, hard scenario, long epicentral_distance
2017p277176LTZ,3.738007087,51.97148143,50.0  - High noise, SNR diminishes 
